"id","ad_title","date_activ","date_modif","date_expire","individual","price","flat_area","flat_rooms","flat_furnished","flat_rent","flat_deposit","flat_for_students","building_floor_num","flat_balcony","flat_utility_room","flat_garage","flat_basement","flat_garden","flat_tarrace","flat_lift","flat_two_level","flat_kitchen_sep","flat_air_cond","flat_nonsmokers","flat_washmachine","flat_dishwasher","flat_fridge","flat_cooker","flat_oven","flat_internet","flat_television","flat_anti_blinds","flat_monitoring","flat_closed_area","quarter"
4980,"Nowe mieszkanie dwupokojowe, 48 m2, Poznań",2019-08-31,2019-09-01,2019-09-30,TRUE,1950,-999,2,TRUE,360,2000,FALSE,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Rataje"
8040,"Wyposażona Kawalerka - os. Piastowskie / R. Rataje",2020-01-07,2020-01-09,2020-02-06,FALSE,1300,,,TRUE,315,1500,,4,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,
5254,"mieszkanie 72m",2019-09-09,2019-09-09,2019-10-09,FALSE,1700,72,2,FALSE,0,0,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dębiec"
8398,"Świetna lokalizacja! Komfortowe 3-pokojowe mieszk.",2020-01-20,2020-01-20,2020-02-19,TRUE,1600,47,3,TRUE,500,1500,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sołacz"
11213,"Oddam za odstępne 2-pokojowe w Poznaniu",2020-05-07,2020-05-07,2020-06-06,FALSE,800,39,2,TRUE,300,800,FALSE,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Grunwald"
8364,"Komfortowe mieszkanie 73m2- wszędzie blisko",2020-01-20,2020-01-20,2020-02-19,FALSE,2600,73.4,-9,TRUE,800,4000,FALSE,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Jeżyce"
4688,"wynajmę 2 pok. (2 pary lub 2+1) w Poznaniu",2019-08-19,2019-09-05,2019-09-18,FALSE,1400,47,2,TRUE,0,1400,TRUE,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,"Winogrady"
14272,"Apartament 2 pokoje Nowe Ogrody ul. Meissnera",2020-08-06,2020-09-09,2020-10-09,FALSE,2400,50,2,TRUE,400,3000,TRUE,5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,"Ogrody"
15277,"Winogrady Przyjaźni 2pok 1250zł",2020-09-01,2020-09-01,2020-10-01,TRUE,1250,38,2,TRUE,552,1500,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,FALSE,"Winogrady"
14618,"W.Wzgórze 47m,2pokoje,umeblowane,wolne,polecam!",2020-08-17,2020-08-17,2020-09-16,FALSE,1300,47,2,TRUE,488,1300,TRUE,16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Winogrady"
5387,"Nowoczesne mieszkanie Poranek",2019-09-12,2019-09-12,2019-10-12,FALSE,2000,44.9,-9,FALSE,500,0,,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Grunwald"
5172,"Nowoczesne mieszkanie dla aktywnych",2019-09-06,2019-09-06,2019-10-06,FALSE,2400,56.42,3,FALSE,593,0,FALSE,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Jeżyce"
7728,"Mieszkanie, 12 m², Poznań",2019-12-13,2019-12-13,2020-01-12,FALSE,900,12,3,FALSE,0,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,"Grunwald"
9296,"Wyposażone mieszkanie 2 pokojowe Poznań-Sołacz",2020-02-21,2020-03-17,2020-03-22,TRUE,1100,35,2,TRUE,360,1100,TRUE,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Sołacz"
13998,"Poznań, Smochowice Pokój Na Wynajem",2020-07-31,2020-09-17,2020-09-29,FALSE,980,80,1,FALSE,0,980,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"Smochowice"
11839,"Do wynajęcia/ 2 Pokojowe/ Modra-Grunwald!",2020-05-26,2020-08-27,2020-09-23,FALSE,1500,38,2,TRUE,320,1500,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Grunwald"
8512,"Nowe mieszkanie 42m2 Inflancka 5min Park Rataje",2020-01-24,2020-02-17,2020-02-23,TRUE,1900,42,2,TRUE,400,1900,FALSE,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Żegrze"
13755,"Apartament/blisko centrum/bezpośrednio",2020-07-23,2020-08-12,2020-09-01,TRUE,2500,46,2,TRUE,262,2800,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Winiary"
8383,"Designerskie mieszkanie w inwestycji Zajezdnia",2020-01-20,2020-02-13,2020-02-19,FALSE,2500,50,2,FALSE,450,0,FALSE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Jeżyce"
3343,"Mieszkanie, 34m2, Poznań centrum, Ataner",2019-07-01,2019-07-21,2019-07-31,TRUE,2000,34,-9,,300,3000,,0,TRUE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE,,"Wilda"
2623,"Okazja !!! 2 pokoje 1500 zł/m-c koło Starego Rynku",2019-06-04,2019-06-10,2019-07-04,,1500,42.5,2,FALSE,390,0,,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,"Stare Miasto"
5433,"2 pokoje Wilda obok Greenpoint",2019-09-13,2019-09-13,2019-10-13,TRUE,1900,33,2,TRUE,0,0,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Wilda"
1930,"3 pokoje Bonin",2019-05-03,2020-02-05,2020-02-27,FALSE,1450,66,3,FALSE,0,0,FALSE,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonin"
2045,"Mieszkanie, 40 m², Poznań",2019-05-10,2019-05-10,2019-06-09,FALSE,1300,40,1,FALSE,0,0,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,"Grunwald"
7617,"Apartament 3 pokoje, Poznań Centrum",2019-12-07,2020-02-16,2020-03-17,FALSE,3300,75,3,FALSE,0,0,FALSE,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,"Stare Miasto"
10265,"Wynajmę mieszkanie na Wildzie ul. Sikorskiego",2020-03-31,2020-06-04,2020-07-04,FALSE,1800,46.6,2,FALSE,450,1800,FALSE,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Górna Wilda"
7978,"Kawalerka, centrum, Jeżyce, faktura",2020-01-03,2020-01-23,2020-02-02,TRUE,2000,,,TRUE,390,2500,FALSE,4,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,
14831,"Mieszkanie, Podolany, wysoki standard, garaż",2020-08-21,2020-09-17,2020-10-20,FALSE,2000,50,-9,TRUE,500,3000,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,FALSE,FALSE,"Podolany"
15505,"Kawalerka nigdy nie zamieszkana, wysoki standard",2020-09-04,2020-09-23,2020-10-04,TRUE,1650,,,,300,2000,TRUE,11,,FALSE,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,
6700,"Kawalerka umeblowana - nowy budynek - Rataje",2019-10-29,2019-11-10,2019-11-28,FALSE,1000,-999,1,FALSE,0,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,"Rataje"
6165,"Mieszkanie, 32 m², Poznań",2019-10-07,2019-10-07,2019-11-06,FALSE,1249,32,1,FALSE,0,0,FALSE,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,"Wilda"
11542,"Grunwald, Cześnikowska - duża(38m)kawalerka/studio",2020-05-18,2020-05-18,2020-06-17,,1000,38,1,TRUE,600,1000,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Grunwald"
983,"Atrakcyjne Mieszkanie - Mega atrakcyjna cena!!!",2018-08-03,2020-09-16,2020-10-16,TRUE,2200,112.73,4,TRUE,379,2200,FALSE,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Jeżyce"
3644,"4 pokojowe na os. Winiary, Piątkowo,PESTKA,PLAZA",2019-07-09,2019-08-08,2019-09-07,,2400,87,4,TRUE,800,7200,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Winogrady"
11341,"Mieszkanie 3-pokojowe, Junikowo, balkon, ogród",2020-05-12,2020-06-01,2020-06-11,,1800,59,3,FALSE,360,3600,,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,"Junikowo"
5339,"Mieszkanie, 32 m², Poznań",2019-09-11,2019-10-11,2019-11-10,,1700,32,2,FALSE,570,0,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Centrum"
9173,"Wynajmę mieszkanie, centrum Poznania - Górna Wilda",2020-02-17,2020-03-11,2020-03-21,TRUE,2100,-999,3,TRUE,200,2000,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,,"Górna Wilda"
7086,"Przytulne i nowoczesne, 3-pokojowe na Jeżycach",2019-11-15,2020-05-12,2020-05-26,FALSE,3000,54,3,TRUE,540,5000,TRUE,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,TRUE,TRUE,FALSE,"Jeżyce"
2608,"Kawalerka,Centrum, Plac Wolności, Bezpośrednio",2019-06-03,2020-08-20,2020-09-03,TRUE,1100,30,1,,300,0,,0,FALSE,FALSE,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,"Centrum"
466,"Mieszkanie przy ul. Katowickiej z klimatyzacją",2017-06-17,2020-03-11,2020-04-10,TRUE,2400,67,3,TRUE,582,2400,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Malta"
7520,"Kawalerka Po Remoncie - stałe opł. - Centrum / AWF",2019-12-03,2019-12-19,2020-01-02,,1250,25,1,TRUE,190,1550,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Centrum"
976,"Kawalerka do wynajęcia",2018-08-01,2020-04-12,2020-04-22,TRUE,1300,,,,375,1400,FALSE,15,,FALSE,,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
27,"Bezpośrednio słoneczne mieszkanie",2015-03-10,2020-04-16,2020-04-26,TRUE,1100,,,TRUE,350,1450,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,
6196,"Nowe, w pełni umeblowane i wyposażone",2019-10-08,2019-10-18,2019-11-07,FALSE,1800,43.6,2,FALSE,452,2500,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,"Piątkowo"
10789,"Ogrody, Plac Waryńskiego - 2 pokoje, umeblowane",2020-04-24,2020-04-27,2020-05-24,FALSE,1800,57,2,,500,1800,TRUE,6,TRUE,FALSE,,TRUE,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ogrody"
934,"Kawalerka po remoncie, os. Zwycięstwa, Winogrady",2018-07-11,2019-07-08,2019-07-20,FALSE,1300,-999,1,TRUE,392,1600,TRUE,16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,"Winogrady"
9188,"Nowe wygodne wyposażone+ miejsce w hali i komórka",2020-02-17,2020-02-19,2020-03-18,FALSE,2000,42,-9,FALSE,0,0,FALSE,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Nowe Miasto"
9367,"Dwupokojowe mieszkanie Poznań Śródmieście",2020-02-24,2020-03-04,2020-03-25,TRUE,1100,50,2,TRUE,690,1100,TRUE,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Grunwald"
630,"Mieszkanie dla studentów Grunwald",2017-11-06,2020-09-23,2020-11-06,FALSE,2300,75,3,TRUE,0,2300,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,"Junikowo"
12200,"Umeblowane 2 niezależne z balkonem parking Ataner",2020-06-05,2020-06-05,2020-07-05,,1850,-999,2,FALSE,0,0,FALSE,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,"Jeżyce"
10743,"2 pokoje na WYNAJEM Poznań Grunwald ul. Wojskowa",2020-04-22,2020-07-25,2020-09-22,FALSE,1800,43,2,TRUE,250,2000,FALSE,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Grunwald"
600,"W centrum, po remoncie, kompletnie wyposażone",2017-09-30,2020-09-25,2020-10-25,,1950,53,2,TRUE,0,0,FALSE,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,"Centrum"
2398,"Mieszkanie, 41 m², Poznań",2019-05-27,2019-07-05,2019-07-26,FALSE,1500,41,2,TRUE,0,0,FALSE,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,"Chwaliszewo"
2855,"Powstań Narodowych, Układ niezależny, Trzy Pokoje",2019-06-11,2019-06-30,2019-07-11,FALSE,1400,62,3,TRUE,650,0,,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,"Rataje"
48,"Mieszkanie, 31 m², Poznań",2015-05-14,2019-09-26,2019-10-26,FALSE,1300,,,FALSE,300,2000,FALSE,4,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,
3731,"Kawalerka bezczynszowa w centrum Poznania",2019-07-11,2019-07-11,2019-08-10,FALSE,1450,,,FALSE,0,1450,FALSE,2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
13923,"Mieszkanie &quot;Moja Malta&quot; wynajem od właściciela !",2020-07-28,2020-07-28,2020-08-27,TRUE,1900,48,2,TRUE,380,1000,TRUE,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Warszawskie"
10634,"Komfortowe 3pok. z tarasem 30m.kw. i garażem",2020-04-18,2020-04-18,2020-05-18,FALSE,3200,60,3,TRUE,0,5000,,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,"Dębiec"
15822,"Mieszkanie, 21 m², Poznań",2020-09-11,2020-09-11,2020-10-11,FALSE,1600,21,1,TRUE,300,3000,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Wilda"
7716,"Wierzbięcice 43a, Wilda, kawalerka, Bez Prowizji",2019-12-12,2020-03-06,2020-03-11,,1250,17,1,,0,0,,4,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Wilda"
8034,"Atrakcyjny apartament blisko Areny.",2020-01-07,2020-01-23,2020-02-06,FALSE,2800,66,3,FALSE,515,5600,FALSE,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Grunwald"
9209,"Mieszkanie na poddaszu, Łazarz 85 m2",2020-02-17,2020-06-16,2020-06-26,TRUE,1600,85,3,,560,2300,FALSE,4,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Łazarz"
5703,"Przytulna 3pok. na ul.Towarowa",2019-09-21,2019-09-21,2019-10-21,FALSE,1450,90,3,FALSE,0,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,"Stare Miasto"
6405,"Mieszkanie, 32,29 m², Poznań",2019-10-17,2019-11-16,2019-12-16,FALSE,1900,32.29,2,FALSE,450,0,,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Stary Rynek"
12392,"bezpośrednio Kamienica 87m2 Palmiarnia MTP",2020-06-10,2020-06-30,2020-07-10,TRUE,2500,87,2,TRUE,450,3000,FALSE,5,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Grunwald"
894,"NOWE Mieszkanie 2 pokoje Poznań Moja Malta",2018-06-21,2019-07-04,2019-07-14,TRUE,1900,46,2,,0,2000,FALSE,14,TRUE,FALSE,,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Nowe Miasto"
8012,"Nowe mieszkanie, komfort. 2-pokoje z garażem i Wif",2020-01-06,2020-01-19,2020-02-05,TRUE,1800,40.4,2,TRUE,400,2000,FALSE,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Nowe Miasto"
5761,"Poznań, blisko kampus UAM, Różany Potok, 2 pokoje",2019-09-23,2019-09-23,2019-10-23,FALSE,1650,49,2,FALSE,0,0,FALSE,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Morasko"
4967,"Duża kawalerka z balkonem!! os. Przemysława RATAJE",2019-08-30,2019-09-05,2019-09-29,FALSE,1400,,,TRUE,400,1500,TRUE,4,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,
14738,"ul. Garbary - Centrum Poznania 3 pokojowe mieszkan",2020-08-19,2020-09-21,2020-10-21,FALSE,2100,100,3,TRUE,1,2100,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Stare Miasto"
8141,"Komfortowy apartament na Ratajach",2020-01-10,2020-01-10,2020-02-09,FALSE,2000,56.3,2,FALSE,0,0,FALSE,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Rataje"
7761,"Mieszkanie 2-pokojowe Poznań Jeżyce, umeblowane",2019-12-16,2019-12-16,2020-01-15,FALSE,1650,53.4,2,TRUE,550,2300,,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,"Jeżyce"
9129,"Na wynajem 2pok. ul.Piekary",2020-02-14,2020-02-14,2020-03-15,,1000,65,2,FALSE,0,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Stare Miasto"
15201,"Mieszkanie typu studio - nowe budownictwo",2020-08-30,2020-09-23,2020-09-29,,1650,27.4,1,TRUE,300,2000,TRUE,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Piątkowo"
